Product Type,Product Category,Item Code,Product Name,Branch,Hsn Code,Base Unit,Base Qty,Conv Unit,Conv Qty,Product Material,Product Valuation,Product Barcode,Net weight,Making time,Lead time,Gst type,Sale rate,Purchase Rate,Weight,Minimum stock,Maximum stock,Grn required,Reorder qty,Self life days,Warranty period,Model NOS,Item type,Material Center,Stock Count,Bom required,Item Status,Batch wise stock manage
BOI,Consumable,50401031,G.I HEX NUT 12MM,OFFICE,84139120,NOS,111,NOS,111,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401033,ALLEN CSK SCREW 6 X 20MM,OFFICE,84139120,NOS,48,NOS,48,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401034,ALLEN BOLT 14 X 45MM ,OFFICE,84139120,NOS,7,NOS,7,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401035,"ALLEN GRUB SCREW 3/8""X1"" BSF",OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401043,ALLEN CSK BOLT 6 X 15MM,OFFICE,84139120,NOS,45,NOS,45,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401044,ALLEN BOLT 14 x 60MM,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401045,ALLEN BOLT 8 X 70 MM,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401046,ALLEN HEAD BOLT 10 X 70MM,OFFICE,84139120,NOS,50,NOS,50,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401047,ALLEN HEAD BOLT 16 X 50MM,OFFICE,84139120,NOS,18,NOS,18,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401048,ALLEN BOLT 6 X 35MM,OFFICE,84139120,NOS,85,NOS,85,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401049,ALLEN HEAD BOLT 16 X 230MM,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401056,ALLEN CSK BOLT 06 X 70MM,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401061,ALLEN BOLT 06 X 60MM,OFFICE,84139120,NOS.,14,NOS.,14,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401062,SPRING WASHER 28MM,OFFICE,84139120,NOS,20,NOS,20,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401066,ALLEN BOLT 16 X 30MM,OFFICE,84139120,NOS,31,NOS,31,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401068,ALLEN BOLT 6X25MM,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401069,ALLEN CSK SCREW 8X15MM,OFFICE,84139120,NOS,19,NOS,19,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401071,ALLEN BOLT 12X50MM,OFFICE,84139120,NOS,42,NOS,42,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401072,ALLEN BOLT 12X40MM,OFFICE,84139120,NOS,25,NOS,25,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401073,ALLEN BOLT 10X40MM,OFFICE,84139120,NOS,9,NOS,9,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401074,ALLEN BOLT 8X35MM,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401085,ALLEN HEAD BOLT 8 X 50MM,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401086,STUD FULL THREADED 12MM X 1000MM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401087,STUD FULL THREADED 10MM X 1000MM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401088,STUD FULL THREADED 8MM X 1000MM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401089,MS STUD FULL THREADED 20MMX 1 MTR LONG,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401092,HEX NUT 20MM,OFFICE,84139120,NOS,18,NOS,18,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401094,M.S.HEX BOLT 16 X 200MM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401095,GRUB SCREW 12MM X 20MM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401096,"G.I.HEX BOLT 5/16""X1.1/2"" BSW",OFFICE,84139120,NOS,22,NOS,22,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401098,"G,I.HEX BOLT  5/16"" X 11/4"" BSW",OFFICE,84139120,NOS,18,NOS,18,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401100,ALLEN CSK SCREW 6 X 100MM,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401101,"S.S.HEX BOLT 1/4"" X 1.750"" BSW",OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401102,"S.S.HEX BOLT WITH NUT 1/2"" x 2"" BSW",OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401103,S.S.HEX BOLT WITH NUT 10 x 50MM,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401104,"S.S HEX NUT 5/8""",OFFICE,84139120,NOS,11,NOS,11,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401106,HT HEX BOLT 10 X 35MM,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401114,"H.T HEX NUT 3/4"" ",OFFICE,84139120,NOS,12,NOS,12,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401123,"G.I HEX BOLT 5/8""X2.1/2"" BSW",OFFICE,84139120,NOS,72,NOS,72,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401127,G.I HEX BOLT 12X100MM,OFFICE,84139120,NOS,29,NOS,29,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401130,G.I HT HEX BOLT 10 X 40MM,OFFICE,84139120,NOS,33,NOS,33,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401133,M.S.HEX BOLT 8X50MM,OFFICE,84139120,NOS,27,NOS,27,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401135,CSK ALLEN BOLT 10 X 10MM,OFFICE,84139120,NOS,40,NOS,40,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401136,M.S.HEX BOLT 12X50MM,OFFICE,84139120,NOS,40,NOS,40,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401137,M.S.HEX BOLT 20X75MM,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401140,G.I.HEX BOLT 3X25MM,OFFICE,84139120,NOS,23,NOS,23,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401145,CSK ALLEN BOLT 10 X 20MM,OFFICE,84139120,NOS,38,NOS,38,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401147,M.S.HEX BOLT 8X35MM,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401152,M.S.HEX BOLT 6X30/35MM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401154,CSK HEAD MACHINE SCREW 06 X 50MM,OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401156,CSK HEAD MACHINE SCREW 06 X 30MM,OFFICE,84139120,NOS,12,NOS,12,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401180,"M.S.HEX BOLT 3/4""X2"" BSW",OFFICE,84139120,NOS,19,NOS,19,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401183,"M.S.HEX BOLT 3/4""X1.1/2"" BSW",OFFICE,84139120,NOS,24,NOS,24,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401185,M.S.HEX BOLT 3X50MM,OFFICE,84139120,NOS,23,NOS,23,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401187,ALLEN BOLT 10 X 15MM,OFFICE,84139120,NOS,12,NOS,12,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401193,"M.S.HEX BOLT 5/8""X6"" BSW",OFFICE,84139120,NOS,14,NOS,14,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401197,"M.S.HEX NUT 5/8"" BSW",OFFICE,84139120,NOS,30,NOS,30,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401212,"M.S.HEX BOLT 1/2""X2"" BSW",OFFICE,84139120,NOS,17,NOS,17,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401213,PIPE HOOK WITH NUT & WASHER,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401215,"M.S.HEX NUT 1/2"" BSW",OFFICE,84139120,NOS,54,NOS,54,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401223,"M.S.PLAIN WASHER 5/16""",OFFICE,84139120,NOS,46,NOS,46,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401230,"M.S.HEX NUT 1/4"" BSW",OFFICE,84139120,NOS,73,NOS,73,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401231,"M.S.PLAIN WASHER 1/4""",OFFICE,84139120,NOS,32,NOS,32,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401232,"M.S.PLAIN WASHER 1""",OFFICE,84139120,NOS,49,NOS,49,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401235,"CSK MACHINE SCREW 3/16"" X 03"" WITH NUT",OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401243,"M.S.HEX NUT 3/4"" BSW",OFFICE,84139120,NOS,39,NOS,39,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401253,M.S.HEX NUT 8MM,OFFICE,84139120,NOS,67,NOS,67,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401255,"M.S.HEX NUT 3/8"" BSW",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401263,M.S.HEX BOLT 16X50MM,OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401265,M.S. HEX BOLT 12 X 65 MM,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401281,CSK SCREW 05 X 60MM,OFFICE,84139120,NOS,25,NOS,25,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401287,CSK SCREW 03 X 30MM,OFFICE,84139120,NOS,25,NOS,25,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401289,WOODEN SCREW 35 * 8 MM,OFFICE,84139120,PKT,4,PKT,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401295,CSK SCREW 04 X 60MM,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401296,SPLIT PIN 6 x 25MM,OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401299,"SPLIT PIN 6 X 50 MM ( 1/4 X 2"")",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401303,G.I.CSK SCREW 4 X 50MM,OFFICE,84139120,NOS,75,NOS,75,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401305,CSK SCREW 6 X 50MM,OFFICE,84139120,NOS,97,NOS,97,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401306,ALLEN CSK BOLT 08 X 20MM ,OFFICE,84139120,NOS,14,NOS,14,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401307,ALUMINIUM RIVETS 6 X 25MM,OFFICE,84139120,NOS,42,NOS,42,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401311,"NAILS - 2"" ( KHILA)",OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401317,SPLIT PIN 2 x 25MM,OFFICE,84139120,NOS,7,NOS,7,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401318,SPLIT PIN 2 x 50MM,OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401319,SPLIT PIN 4 x 50MM,OFFICE,84139120,NOS,21,NOS,21,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401333,ALLEN BOLT 5X25MM,OFFICE,84139120,NOS,25,NOS,25,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401336,ALLEN BOLT 6 X 75 MM,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401339,ALLEN BOLT 8X25MM,OFFICE,84139120,NOS,12,NOS,12,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401340,ALLEN BOLT 10 X100 MM,OFFICE,84139120,NOS,14,NOS,14,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401341,ALLEN BOLT M6 x 30MM,OFFICE,84139120,NOS,7,NOS,7,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401342,ALLEN HEAD BOLT 06 X 20MM ,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401356,"ALLEN BOLT 3/4 X 6"" BSW",OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401360,"ALLEN HEAD BOLT 5/8""X3"" BSW",OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401366,"ALLEN HEAD BOLT 1/2""X2"" BSW",OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401398,ALLEN GRUB SCREW 8X20MM,OFFICE,84139120,NOS,16,NOS,16,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401399,"ALLEN GRUB SCREW 5/16""X1/2""BSW",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401409,"S.S.NUT(304)3/8""BSW",OFFICE,84139120,NOS,31,NOS,31,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401411,H.T HEX BOLT 20 X 150MM,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401442,G.I. HEX BOLT 10 X 50 MM,OFFICE,84139120,NOS,53,NOS,53,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401456, STUD 10MM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401457,"S.S STUD BOLT 5/8"" X 60 MM",OFFICE,84139120,NOS,12,NOS,12,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401474,"S.S STUD BOLT 3/8"" X 2""",OFFICE,84139120,NOS,14,NOS,14,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401478,G.I.STUD 8 X 70 MM ,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401479,G.I.STUD 12 X300 MM ,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401481,"SPRING WASHER 1/4"" DIA",OFFICE,84139120,NOS,19,NOS,19,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401482,"SPRING WASHER 3/8"" DIA",OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401490,SPRING WASHER M8,OFFICE,84139120,NOS,7,NOS,7,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401494,"M.S HEX NUT 1.5"" BSW",OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401495,SPRING WASHER 27MM,OFFICE,84139120,NOS,43,NOS,43,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401503,ALLEN BOLT 14 X 70MM,OFFICE,84139120,NOS,20,NOS,20,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401505,ALLEN BOLT  8 X 75 MM,OFFICE,84139120,NOS,92,NOS,92,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401506,ALLEN BOLT 8 X 65 MM,OFFICE,84139120,NOS,9,NOS,9,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401508,ALLEN BOLT 6 X 50 MM,OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401510,ALLEN BOLT 14 X 50MM,OFFICE,84139120,NOS,20,NOS,20,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401518,ALLEN GRUB SCREW 8 X 10MM,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401521,ALLEN GRUB SCREW 10X16MM,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401526,ALLEN BOLT 14 X 100MM,OFFICE,84139120,NOS,18,NOS,18,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401529,G.I HEX BOLT 36 X 80MM,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401539, LOCK NUT 10MM,OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401540,NULOCK NUT 12MM,OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401543,"G.I. PLAIN WASHER 3/4"" ID",OFFICE,84139120,NOS,100,NOS,100,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401547,G.I.HEX BOLT 12X75MM,OFFICE,84139120,NOS,139,NOS,139,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401548,G.I. PLAIN WASHER 12 MM,OFFICE,84139120,NOS,166,NOS,166,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401555,"G.I. HEX BOLT 3/8""X2"" BSW",OFFICE,84139120,NOS,119,NOS,119,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Consumable,50401570,G.I.CSK SCREW 4X50MM,OFFICE,84139120,NOS,239,NOS,239,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
